Accident_ID,Severity
10465,Highly_Fatal_And_Damaging
10467,Highly_Fatal_And_Damaging
10480,Highly_Fatal_And_Damaging
10483,Highly_Fatal_And_Damaging
10486,Highly_Fatal_And_Damaging
10490,Highly_Fatal_And_Damaging
10491,Highly_Fatal_And_Damaging
10495,Highly_Fatal_And_Damaging
10496,Highly_Fatal_And_Damaging
10504,Highly_Fatal_And_Damaging
10506,Highly_Fatal_And_Damaging
10508,Highly_Fatal_And_Damaging
10514,Highly_Fatal_And_Damaging
10515,Highly_Fatal_And_Damaging
10517,Highly_Fatal_And_Damaging
10518,Highly_Fatal_And_Damaging
10520,Highly_Fatal_And_Damaging
10527,Highly_Fatal_And_Damaging
10535,Highly_Fatal_And_Damaging
10536,Highly_Fatal_And_Damaging
10547,Highly_Fatal_And_Damaging
10553,Highly_Fatal_And_Damaging
10555,Highly_Fatal_And_Damaging
10556,Highly_Fatal_And_Damaging
10557,Highly_Fatal_And_Damaging
10560,Highly_Fatal_And_Damaging
10572,Highly_Fatal_And_Damaging
10573,Highly_Fatal_And_Damaging
10582,Highly_Fatal_And_Damaging
10587,Highly_Fatal_And_Damaging
10588,Highly_Fatal_And_Damaging
10596,Highly_Fatal_And_Damaging
10600,Highly_Fatal_And_Damaging
10601,Highly_Fatal_And_Damaging
10604,Highly_Fatal_And_Damaging
10607,Highly_Fatal_And_Damaging
10613,Highly_Fatal_And_Damaging
10618,Highly_Fatal_And_Damaging
10621,Highly_Fatal_And_Damaging
10624,Highly_Fatal_And_Damaging
10633,Highly_Fatal_And_Damaging
10638,Highly_Fatal_And_Damaging
10640,Highly_Fatal_And_Damaging
10644,Highly_Fatal_And_Damaging
10647,Highly_Fatal_And_Damaging
10653,Highly_Fatal_And_Damaging
10657,Highly_Fatal_And_Damaging
10658,Highly_Fatal_And_Damaging
10670,Highly_Fatal_And_Damaging
10674,Highly_Fatal_And_Damaging
10685,Highly_Fatal_And_Damaging
10687,Highly_Fatal_And_Damaging
10691,Highly_Fatal_And_Damaging
10692,Highly_Fatal_And_Damaging
10698,Highly_Fatal_And_Damaging
10699,Highly_Fatal_And_Damaging
10702,Highly_Fatal_And_Damaging
10711,Highly_Fatal_And_Damaging
10713,Highly_Fatal_And_Damaging
10718,Highly_Fatal_And_Damaging
10729,Highly_Fatal_And_Damaging
10733,Highly_Fatal_And_Damaging
10736,Highly_Fatal_And_Damaging
10737,Highly_Fatal_And_Damaging
10740,Highly_Fatal_And_Damaging
10746,Highly_Fatal_And_Damaging
10748,Highly_Fatal_And_Damaging
10749,Highly_Fatal_And_Damaging
10750,Highly_Fatal_And_Damaging
10751,Highly_Fatal_And_Damaging
10753,Highly_Fatal_And_Damaging
10776,Highly_Fatal_And_Damaging
10781,Highly_Fatal_And_Damaging
10786,Highly_Fatal_And_Damaging
10792,Highly_Fatal_And_Damaging
10798,Highly_Fatal_And_Damaging
10799,Highly_Fatal_And_Damaging
10808,Highly_Fatal_And_Damaging
10809,Highly_Fatal_And_Damaging
10810,Highly_Fatal_And_Damaging
10812,Highly_Fatal_And_Damaging
10813,Highly_Fatal_And_Damaging
10815,Highly_Fatal_And_Damaging
10819,Highly_Fatal_And_Damaging
10821,Highly_Fatal_And_Damaging
10826,Highly_Fatal_And_Damaging
10832,Highly_Fatal_And_Damaging
10836,Highly_Fatal_And_Damaging
10846,Highly_Fatal_And_Damaging
10853,Highly_Fatal_And_Damaging
10854,Highly_Fatal_And_Damaging
10866,Highly_Fatal_And_Damaging
10867,Highly_Fatal_And_Damaging
10875,Highly_Fatal_And_Damaging
10882,Highly_Fatal_And_Damaging
10892,Highly_Fatal_And_Damaging
10895,Highly_Fatal_And_Damaging
10915,Highly_Fatal_And_Damaging
10921,Highly_Fatal_And_Damaging
10926,Highly_Fatal_And_Damaging
10927,Highly_Fatal_And_Damaging
10934,Highly_Fatal_And_Damaging
10936,Highly_Fatal_And_Damaging
10938,Highly_Fatal_And_Damaging
10941,Highly_Fatal_And_Damaging
10953,Highly_Fatal_And_Damaging
10956,Highly_Fatal_And_Damaging
10957,Highly_Fatal_And_Damaging
10959,Highly_Fatal_And_Damaging
10960,Highly_Fatal_And_Damaging
10963,Highly_Fatal_And_Damaging
10970,Highly_Fatal_And_Damaging
10981,Highly_Fatal_And_Damaging
10982,Highly_Fatal_And_Damaging
10984,Highly_Fatal_And_Damaging
10988,Highly_Fatal_And_Damaging
10996,Highly_Fatal_And_Damaging
11002,Highly_Fatal_And_Damaging
11011,Highly_Fatal_And_Damaging
11017,Highly_Fatal_And_Damaging
11019,Highly_Fatal_And_Damaging
11024,Highly_Fatal_And_Damaging
11029,Highly_Fatal_And_Damaging
11030,Highly_Fatal_And_Damaging
11032,Highly_Fatal_And_Damaging
11036,Highly_Fatal_And_Damaging
11037,Highly_Fatal_And_Damaging
11040,Highly_Fatal_And_Damaging
11043,Highly_Fatal_And_Damaging
11051,Highly_Fatal_And_Damaging
11055,Highly_Fatal_And_Damaging
11056,Highly_Fatal_And_Damaging
11059,Highly_Fatal_And_Damaging
11063,Highly_Fatal_And_Damaging
11067,Highly_Fatal_And_Damaging
11069,Highly_Fatal_And_Damaging
11080,Highly_Fatal_And_Damaging
11082,Highly_Fatal_And_Damaging
11083,Highly_Fatal_And_Damaging
11095,Highly_Fatal_And_Damaging
11102,Highly_Fatal_And_Damaging
11114,Highly_Fatal_And_Damaging
11115,Highly_Fatal_And_Damaging
11122,Highly_Fatal_And_Damaging
11125,Highly_Fatal_And_Damaging
11132,Highly_Fatal_And_Damaging
11140,Highly_Fatal_And_Damaging
11147,Highly_Fatal_And_Damaging
11148,Highly_Fatal_And_Damaging
11151,Highly_Fatal_And_Damaging
11156,Highly_Fatal_And_Damaging
11168,Highly_Fatal_And_Damaging
11174,Highly_Fatal_And_Damaging
11175,Highly_Fatal_And_Damaging
11180,Highly_Fatal_And_Damaging
11189,Highly_Fatal_And_Damaging
11193,Highly_Fatal_And_Damaging
11196,Highly_Fatal_And_Damaging
11197,Highly_Fatal_And_Damaging
11198,Highly_Fatal_And_Damaging
11199,Highly_Fatal_And_Damaging
11204,Highly_Fatal_And_Damaging
11211,Highly_Fatal_And_Damaging
11225,Highly_Fatal_And_Damaging
11235,Highly_Fatal_And_Damaging
11239,Highly_Fatal_And_Damaging
11241,Highly_Fatal_And_Damaging
11250,Highly_Fatal_And_Damaging
11251,Highly_Fatal_And_Damaging
11254,Highly_Fatal_And_Damaging
11260,Highly_Fatal_And_Damaging
11261,Highly_Fatal_And_Damaging
11263,Highly_Fatal_And_Damaging
11267,Highly_Fatal_And_Damaging
11270,Highly_Fatal_And_Damaging
11272,Highly_Fatal_And_Damaging
11275,Highly_Fatal_And_Damaging
11276,Highly_Fatal_And_Damaging
11280,Highly_Fatal_And_Damaging
11282,Highly_Fatal_And_Damaging
11287,Highly_Fatal_And_Damaging
11289,Highly_Fatal_And_Damaging
11291,Highly_Fatal_And_Damaging
11293,Highly_Fatal_And_Damaging
11297,Highly_Fatal_And_Damaging
11301,Highly_Fatal_And_Damaging
11308,Highly_Fatal_And_Damaging
11309,Highly_Fatal_And_Damaging
11310,Highly_Fatal_And_Damaging
11311,Highly_Fatal_And_Damaging
11312,Highly_Fatal_And_Damaging
11315,Highly_Fatal_And_Damaging
11317,Highly_Fatal_And_Damaging
11326,Highly_Fatal_And_Damaging
11334,Highly_Fatal_And_Damaging
11337,Highly_Fatal_And_Damaging
11339,Highly_Fatal_And_Damaging
11346,Highly_Fatal_And_Damaging
11347,Highly_Fatal_And_Damaging
11348,Highly_Fatal_And_Damaging
11352,Highly_Fatal_And_Damaging
11357,Highly_Fatal_And_Damaging
11360,Highly_Fatal_And_Damaging
11368,Highly_Fatal_And_Damaging
11396,Highly_Fatal_And_Damaging
11405,Highly_Fatal_And_Damaging
11411,Highly_Fatal_And_Damaging
11412,Highly_Fatal_And_Damaging
11414,Highly_Fatal_And_Damaging
11417,Highly_Fatal_And_Damaging
11421,Highly_Fatal_And_Damaging
11424,Highly_Fatal_And_Damaging
11428,Highly_Fatal_And_Damaging
11436,Highly_Fatal_And_Damaging
11438,Highly_Fatal_And_Damaging
11439,Highly_Fatal_And_Damaging
11449,Highly_Fatal_And_Damaging
11454,Highly_Fatal_And_Damaging
11456,Highly_Fatal_And_Damaging
11458,Highly_Fatal_And_Damaging
11460,Highly_Fatal_And_Damaging
11461,Highly_Fatal_And_Damaging
11467,Highly_Fatal_And_Damaging
11468,Highly_Fatal_And_Damaging
11480,Highly_Fatal_And_Damaging
11485,Highly_Fatal_And_Damaging
11486,Highly_Fatal_And_Damaging
11491,Highly_Fatal_And_Damaging
11498,Highly_Fatal_And_Damaging
11501,Highly_Fatal_And_Damaging
11502,Highly_Fatal_And_Damaging
11506,Highly_Fatal_And_Damaging
11521,Highly_Fatal_And_Damaging
11523,Highly_Fatal_And_Damaging
11524,Highly_Fatal_And_Damaging
11529,Highly_Fatal_And_Damaging
11532,Highly_Fatal_And_Damaging
11542,Highly_Fatal_And_Damaging
11555,Highly_Fatal_And_Damaging
11559,Highly_Fatal_And_Damaging
11563,Highly_Fatal_And_Damaging
11566,Highly_Fatal_And_Damaging
11572,Highly_Fatal_And_Damaging
11575,Highly_Fatal_And_Damaging
11577,Highly_Fatal_And_Damaging
11579,Highly_Fatal_And_Damaging
11581,Highly_Fatal_And_Damaging
11591,Highly_Fatal_And_Damaging
11594,Highly_Fatal_And_Damaging
11598,Highly_Fatal_And_Damaging
11599,Highly_Fatal_And_Damaging
11601,Highly_Fatal_And_Damaging
11602,Highly_Fatal_And_Damaging
11603,Highly_Fatal_And_Damaging
11610,Highly_Fatal_And_Damaging
11611,Highly_Fatal_And_Damaging
11614,Highly_Fatal_And_Damaging
11621,Highly_Fatal_And_Damaging
11625,Highly_Fatal_And_Damaging
11632,Highly_Fatal_And_Damaging
11633,Highly_Fatal_And_Damaging
11639,Highly_Fatal_And_Damaging
11643,Highly_Fatal_And_Damaging
11647,Highly_Fatal_And_Damaging
11648,Highly_Fatal_And_Damaging
11650,Highly_Fatal_And_Damaging
11657,Highly_Fatal_And_Damaging
11662,Highly_Fatal_And_Damaging
11667,Highly_Fatal_And_Damaging
11681,Highly_Fatal_And_Damaging
11687,Highly_Fatal_And_Damaging
11691,Highly_Fatal_And_Damaging
11707,Highly_Fatal_And_Damaging
11708,Highly_Fatal_And_Damaging
11722,Highly_Fatal_And_Damaging
11726,Highly_Fatal_And_Damaging
11729,Highly_Fatal_And_Damaging
11735,Highly_Fatal_And_Damaging
11739,Highly_Fatal_And_Damaging
11741,Highly_Fatal_And_Damaging
11748,Highly_Fatal_And_Damaging
11749,Highly_Fatal_And_Damaging
11757,Highly_Fatal_And_Damaging
11758,Highly_Fatal_And_Damaging
11765,Highly_Fatal_And_Damaging
11766,Highly_Fatal_And_Damaging
11770,Highly_Fatal_And_Damaging
11772,Highly_Fatal_And_Damaging
11778,Highly_Fatal_And_Damaging
11786,Highly_Fatal_And_Damaging
11789,Highly_Fatal_And_Damaging
11797,Highly_Fatal_And_Damaging
11800,Highly_Fatal_And_Damaging
11804,Highly_Fatal_And_Damaging
11810,Highly_Fatal_And_Damaging
11842,Highly_Fatal_And_Damaging
11843,Highly_Fatal_And_Damaging
11847,Highly_Fatal_And_Damaging
11848,Highly_Fatal_And_Damaging
11849,Highly_Fatal_And_Damaging
11850,Highly_Fatal_And_Damaging
11876,Highly_Fatal_And_Damaging
11879,Highly_Fatal_And_Damaging
11882,Highly_Fatal_And_Damaging
11890,Highly_Fatal_And_Damaging
11894,Highly_Fatal_And_Damaging
11897,Highly_Fatal_And_Damaging
11900,Highly_Fatal_And_Damaging
11904,Highly_Fatal_And_Damaging
11913,Highly_Fatal_And_Damaging
11933,Highly_Fatal_And_Damaging
11943,Highly_Fatal_And_Damaging
11944,Highly_Fatal_And_Damaging
11949,Highly_Fatal_And_Damaging
11952,Highly_Fatal_And_Damaging
11957,Highly_Fatal_And_Damaging
11960,Highly_Fatal_And_Damaging
11975,Highly_Fatal_And_Damaging
11978,Highly_Fatal_And_Damaging
11983,Highly_Fatal_And_Damaging
11990,Highly_Fatal_And_Damaging
12002,Highly_Fatal_And_Damaging
12004,Highly_Fatal_And_Damaging
12011,Highly_Fatal_And_Damaging
12016,Highly_Fatal_And_Damaging
12020,Highly_Fatal_And_Damaging
12023,Highly_Fatal_And_Damaging
12024,Highly_Fatal_And_Damaging
12025,Highly_Fatal_And_Damaging
12045,Highly_Fatal_And_Damaging
12051,Highly_Fatal_And_Damaging
12054,Highly_Fatal_And_Damaging
12055,Highly_Fatal_And_Damaging
12060,Highly_Fatal_And_Damaging
12065,Highly_Fatal_And_Damaging
12068,Highly_Fatal_And_Damaging
12069,Highly_Fatal_And_Damaging
12070,Highly_Fatal_And_Damaging
12072,Highly_Fatal_And_Damaging
12079,Highly_Fatal_And_Damaging
12080,Highly_Fatal_And_Damaging
12086,Highly_Fatal_And_Damaging
12096,Highly_Fatal_And_Damaging
12105,Highly_Fatal_And_Damaging
12106,Highly_Fatal_And_Damaging
12107,Highly_Fatal_And_Damaging
12121,Highly_Fatal_And_Damaging
12125,Highly_Fatal_And_Damaging
12133,Highly_Fatal_And_Damaging
12134,Highly_Fatal_And_Damaging
12150,Highly_Fatal_And_Damaging
12152,Highly_Fatal_And_Damaging
12163,Highly_Fatal_And_Damaging
12173,Highly_Fatal_And_Damaging
12186,Highly_Fatal_And_Damaging
12188,Highly_Fatal_And_Damaging
12191,Highly_Fatal_And_Damaging
12193,Highly_Fatal_And_Damaging
12196,Highly_Fatal_And_Damaging
12198,Highly_Fatal_And_Damaging
12222,Highly_Fatal_And_Damaging
12224,Highly_Fatal_And_Damaging
12225,Highly_Fatal_And_Damaging
12229,Highly_Fatal_And_Damaging
12234,Highly_Fatal_And_Damaging
12235,Highly_Fatal_And_Damaging
12236,Highly_Fatal_And_Damaging
12246,Highly_Fatal_And_Damaging
12250,Highly_Fatal_And_Damaging
12263,Highly_Fatal_And_Damaging
12264,Highly_Fatal_And_Damaging
12269,Highly_Fatal_And_Damaging
12277,Highly_Fatal_And_Damaging
12292,Highly_Fatal_And_Damaging
12310,Highly_Fatal_And_Damaging
12318,Highly_Fatal_And_Damaging
12329,Highly_Fatal_And_Damaging
12332,Highly_Fatal_And_Damaging
12340,Highly_Fatal_And_Damaging
12346,Highly_Fatal_And_Damaging
12353,Highly_Fatal_And_Damaging
12354,Highly_Fatal_And_Damaging
12356,Highly_Fatal_And_Damaging
12366,Highly_Fatal_And_Damaging
12367,Highly_Fatal_And_Damaging
12378,Highly_Fatal_And_Damaging
12389,Highly_Fatal_And_Damaging
12390,Highly_Fatal_And_Damaging
12402,Highly_Fatal_And_Damaging
12406,Highly_Fatal_And_Damaging
12412,Highly_Fatal_And_Damaging
12413,Highly_Fatal_And_Damaging
12415,Highly_Fatal_And_Damaging
12420,Highly_Fatal_And_Damaging
12423,Highly_Fatal_And_Damaging
12432,Highly_Fatal_And_Damaging
12433,Highly_Fatal_And_Damaging
12435,Highly_Fatal_And_Damaging
12436,Highly_Fatal_And_Damaging
12437,Highly_Fatal_And_Damaging
12438,Highly_Fatal_And_Damaging
12442,Highly_Fatal_And_Damaging
12444,Highly_Fatal_And_Damaging
12446,Highly_Fatal_And_Damaging
12461,Highly_Fatal_And_Damaging
12473,Highly_Fatal_And_Damaging
12474,Highly_Fatal_And_Damaging
12476,Highly_Fatal_And_Damaging
12484,Highly_Fatal_And_Damaging
12487,Highly_Fatal_And_Damaging
12488,Highly_Fatal_And_Damaging
12491,Highly_Fatal_And_Damaging
12493,Highly_Fatal_And_Damaging
